event_id,event_key,source_class,group_key,source_timestamp,source_date,source_time,split_set,label,is_defective,n_images,source_classes,view_pairs,has_mask,image_ids,relative_paths,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
piece_event_1c070fe7df84,Casting_class2:2022-02-16_14_15_58_790,Casting_class2,2022-02-16_14_15_58_790,2022-02-16T14:15:58.790,2022-02-16,14:15:58.790,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_ced8e56cb9aa78a8|iqa_casting_41f25913e8c06fc8|iqa_casting_3c86c928a95ba565,Casting_class2/train/good/2022-02-16_14_15_58_790_1_1.jpg|Casting_class2/train/good/2022-02-16_14_15_58_790_1_2.jpg|Casting_class2/train/good/2022-02-16_14_15_58_790_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_1c070fe7df84,hss_iad_casting_raw_v1,,,
piece_event_be452c4f1ba9,Casting_class2:2022-02-16_14_18_31_317,Casting_class2,2022-02-16_14_18_31_317,2022-02-16T14:18:31.317,2022-02-16,14:18:31.317,train,good,False,1,Casting_class2,Casting_class2:1_2,False,iqa_casting_7cdb1fe3f4b695fb,Casting_class2/train/good/2022-02-16_14_18_31_317_1_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_be452c4f1ba9,hss_iad_casting_raw_v1,,,
piece_event_0b9817fda864,Casting_class2:2022-02-16_14_19_10_229,Casting_class2,2022-02-16_14_19_10_229,2022-02-16T14:19:10.229,2022-02-16,14:19:10.229,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_828110bb29d13392|iqa_casting_01960a624de225bc|iqa_casting_bc188e81ae9409f4,Casting_class2/train/good/2022-02-16_14_19_10_229_1_1.jpg|Casting_class2/train/good/2022-02-16_14_19_10_229_1_2.jpg|Casting_class2/train/good/2022-02-16_14_19_10_229_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0b9817fda864,hss_iad_casting_raw_v1,,,
piece_event_7d523c4fc392,Casting_class2:2022-02-16_14_27_02_494,Casting_class2,2022-02-16_14_27_02_494,2022-02-16T14:27:02.494,2022-02-16,14:27:02.494,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_155b4ab8dc6078b3|iqa_casting_c593846eea6270c9|iqa_casting_ac0d8660bb847b2b,Casting_class2/train/good/2022-02-16_14_27_02_494_1_1.jpg|Casting_class2/train/good/2022-02-16_14_27_02_494_1_2.jpg|Casting_class2/train/good/2022-02-16_14_27_02_494_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7d523c4fc392,hss_iad_casting_raw_v1,,,
piece_event_558b0b915268,Casting_class2:2022-02-16_14_30_26_321,Casting_class2,2022-02-16_14_30_26_321,2022-02-16T14:30:26.321,2022-02-16,14:30:26.321,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_780f3ae7b55b60bb|iqa_casting_f79412a32adf5124|iqa_casting_74bee8a19ef37b69,Casting_class2/train/good/2022-02-16_14_30_26_321_1_1.jpg|Casting_class2/train/good/2022-02-16_14_30_26_321_1_2.jpg|Casting_class2/train/good/2022-02-16_14_30_26_321_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_558b0b915268,hss_iad_casting_raw_v1,,,
piece_event_4a27295e0505,Casting_class2:2022-02-16_14_33_31_007,Casting_class2,2022-02-16_14_33_31_007,2022-02-16T14:33:31.007,2022-02-16,14:33:31.007,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_f1d8410202763d7c|iqa_casting_293337e2ecbf4ea8|iqa_casting_f590793fa0ab0685,Casting_class2/train/good/2022-02-16_14_33_31_007_1_1.jpg|Casting_class2/train/good/2022-02-16_14_33_31_007_1_2.jpg|Casting_class2/train/good/2022-02-16_14_33_31_007_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_4a27295e0505,hss_iad_casting_raw_v1,,,
piece_event_004a933596f2,Casting_class2:2022-02-16_14_42_59_876,Casting_class2,2022-02-16_14_42_59_876,2022-02-16T14:42:59.876,2022-02-16,14:42:59.876,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_4e0574438fa54fa9|iqa_casting_c8d0a327c82d8d26|iqa_casting_3b8460632ca123e1,Casting_class2/train/good/2022-02-16_14_42_59_876_1_1.jpg|Casting_class2/train/good/2022-02-16_14_42_59_876_1_2.jpg|Casting_class2/train/good/2022-02-16_14_42_59_876_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_004a933596f2,hss_iad_casting_raw_v1,,,
piece_event_a5203c94caa9,Casting_class2:2022-02-16_14_47_08_723,Casting_class2,2022-02-16_14_47_08_723,2022-02-16T14:47:08.723,2022-02-16,14:47:08.723,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_795829176e5edad8|iqa_casting_d7af3b2216e8aa22|iqa_casting_3921b85fb980aeb0,Casting_class2/train/good/2022-02-16_14_47_08_723_1_1.jpg|Casting_class2/train/good/2022-02-16_14_47_08_723_1_2.jpg|Casting_class2/train/good/2022-02-16_14_47_08_723_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a5203c94caa9,hss_iad_casting_raw_v1,,,
piece_event_c29986be4cd7,Casting_class2:2022-02-16_15_51_27_675,Casting_class2,2022-02-16_15_51_27_675,2022-02-16T15:51:27.675,2022-02-16,15:51:27.675,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_02ae6a20f60c1a63|iqa_casting_753f6be1f55c936e|iqa_casting_0564ae6fd6086961,Casting_class2/train/good/2022-02-16_15_51_27_675_1_1.jpg|Casting_class2/train/good/2022-02-16_15_51_27_675_1_2.jpg|Casting_class2/train/good/2022-02-16_15_51_27_675_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_c29986be4cd7,hss_iad_casting_raw_v1,,,
piece_event_c5142134d1f5,Casting_class2:2022-02-16_15_54_40_098,Casting_class2,2022-02-16_15_54_40_098,2022-02-16T15:54:40.098,2022-02-16,15:54:40.098,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_db7489767a57bb73|iqa_casting_06e6b4fa4420620f|iqa_casting_e3e7909eb51c1036,Casting_class2/train/good/2022-02-16_15_54_40_098_1_1.jpg|Casting_class2/train/good/2022-02-16_15_54_40_098_1_2.jpg|Casting_class2/train/good/2022-02-16_15_54_40_098_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_c5142134d1f5,hss_iad_casting_raw_v1,,,
piece_event_0e6d053e294b,Casting_class2:2022-02-16_15_57_26_850,Casting_class2,2022-02-16_15_57_26_850,2022-02-16T15:57:26.850,2022-02-16,15:57:26.850,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_4f39e02a449f4069|iqa_casting_013232b6a22d6c98|iqa_casting_323561552315992d,Casting_class2/train/good/2022-02-16_15_57_26_850_1_1.jpg|Casting_class2/train/good/2022-02-16_15_57_26_850_1_2.jpg|Casting_class2/train/good/2022-02-16_15_57_26_850_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0e6d053e294b,hss_iad_casting_raw_v1,,,
piece_event_ed32b57380cb,Casting_class2:2022-02-16_16_02_48_467,Casting_class2,2022-02-16_16_02_48_467,2022-02-16T16:02:48.467,2022-02-16,16:02:48.467,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_a3f4cd1b35f955bb|iqa_casting_d48b0e98d664f7c8|iqa_casting_fd71de3e74ac7c3f,Casting_class2/train/good/2022-02-16_16_02_48_467_1_1.jpg|Casting_class2/train/good/2022-02-16_16_02_48_467_1_2.jpg|Casting_class2/train/good/2022-02-16_16_02_48_467_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ed32b57380cb,hss_iad_casting_raw_v1,,,
piece_event_6d0715256446,Casting_class2:2022-02-16_16_08_26_220,Casting_class2,2022-02-16_16_08_26_220,2022-02-16T16:08:26.220,2022-02-16,16:08:26.220,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_aad5db6fca2eb16f|iqa_casting_9f89e4be63c7da91|iqa_casting_7a8cac2668ac96de,Casting_class2/train/good/2022-02-16_16_08_26_220_1_1.jpg|Casting_class2/train/good/2022-02-16_16_08_26_220_1_2.jpg|Casting_class2/train/good/2022-02-16_16_08_26_220_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_6d0715256446,hss_iad_casting_raw_v1,,,
piece_event_d7fd1a4c4bed,Casting_class2:2022-02-16_16_10_57_529,Casting_class2,2022-02-16_16_10_57_529,2022-02-16T16:10:57.529,2022-02-16,16:10:57.529,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_76d84db44abe291d|iqa_casting_e8cf38b4ac45c178|iqa_casting_21006c3c3b3bca6f,Casting_class2/train/good/2022-02-16_16_10_57_529_1_1.jpg|Casting_class2/train/good/2022-02-16_16_10_57_529_1_2.jpg|Casting_class2/train/good/2022-02-16_16_10_57_529_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d7fd1a4c4bed,hss_iad_casting_raw_v1,,,
piece_event_eeccbaa0462c,Casting_class2:2022-02-16_16_13_30_883,Casting_class2,2022-02-16_16_13_30_883,2022-02-16T16:13:30.883,2022-02-16,16:13:30.883,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_980a3efbc3f10aeb|iqa_casting_490b7c78977c5a52|iqa_casting_5507ba355003f441,Casting_class2/train/good/2022-02-16_16_13_30_883_1_1.jpg|Casting_class2/train/good/2022-02-16_16_13_30_883_1_2.jpg|Casting_class2/train/good/2022-02-16_16_13_30_883_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_eeccbaa0462c,hss_iad_casting_raw_v1,,,
piece_event_a95f3b5e7fe6,Casting_class2:2022-02-16_16_16_20_245,Casting_class2,2022-02-16_16_16_20_245,2022-02-16T16:16:20.245,2022-02-16,16:16:20.245,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_a35220a4fe211f8c|iqa_casting_898381ee8b83678d|iqa_casting_40539fb803576a04,Casting_class2/train/good/2022-02-16_16_16_20_245_1_1.jpg|Casting_class2/train/good/2022-02-16_16_16_20_245_1_2.jpg|Casting_class2/train/good/2022-02-16_16_16_20_245_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a95f3b5e7fe6,hss_iad_casting_raw_v1,,,
piece_event_0885674719a0,Casting_class2:2022-02-16_16_18_43_359,Casting_class2,2022-02-16_16_18_43_359,2022-02-16T16:18:43.359,2022-02-16,16:18:43.359,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_eab3e87368b65f02|iqa_casting_58d70b7faaa847f8|iqa_casting_b365bd650b6203d0,Casting_class2/train/good/2022-02-16_16_18_43_359_1_1.jpg|Casting_class2/train/good/2022-02-16_16_18_43_359_1_2.jpg|Casting_class2/train/good/2022-02-16_16_18_43_359_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0885674719a0,hss_iad_casting_raw_v1,,,
piece_event_ff513a42c450,Casting_class2:2022-02-16_16_23_52_680,Casting_class2,2022-02-16_16_23_52_680,2022-02-16T16:23:52.680,2022-02-16,16:23:52.680,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_7ef4b40f21e583d5|iqa_casting_66758bc90f43bb01|iqa_casting_c611e58068dd2ce2,Casting_class2/train/good/2022-02-16_16_23_52_680_1_1.jpg|Casting_class2/train/good/2022-02-16_16_23_52_680_1_2.jpg|Casting_class2/train/good/2022-02-16_16_23_52_680_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ff513a42c450,hss_iad_casting_raw_v1,,,
piece_event_70a05411a6fa,Casting_class1:2022-02-16_16_28_30_019,Casting_class1,2022-02-16_16_28_30_019,2022-02-16T16:28:30.019,2022-02-16,16:28:30.019,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_62c9f94bd71afdf1,Casting_class1/train/good/2022-02-16_16_28_30_019_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_70a05411a6fa,hss_iad_casting_raw_v1,,,
piece_event_56f59cdae19c,Casting_class2:2022-02-16_16_28_30_019,Casting_class2,2022-02-16_16_28_30_019,2022-02-16T16:28:30.019,2022-02-16,16:28:30.019,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_7b1a9fa66c582d83,Casting_class2/train/good/2022-02-16_16_28_30_019_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_56f59cdae19c,hss_iad_casting_raw_v1,,,
piece_event_b5a468dce9f1,Casting_class3:2022-02-16_16_28_30_019,Casting_class3,2022-02-16_16_28_30_019,2022-02-16T16:28:30.019,2022-02-16,16:28:30.019,train,good,False,2,Casting_class3,Casting_class3:2_1|Casting_class3:3_3,False,iqa_casting_8d17553b1f51d767|iqa_casting_fd93f67d9ddb49fb,Casting_class3/train/good/2022-02-16_16_28_30_019_2_1.jpg|Casting_class3/train/good/2022-02-16_16_28_30_019_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_b5a468dce9f1,hss_iad_casting_raw_v1,,,
piece_event_93e1aaa43a25,Casting_class2:2022-02-16_16_30_13_884,Casting_class2,2022-02-16_16_30_13_884,2022-02-16T16:30:13.884,2022-02-16,16:30:13.884,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_9cc51a264f758c6e|iqa_casting_6afd5966368f26cd|iqa_casting_2894078d67fa9f7c,Casting_class2/train/good/2022-02-16_16_30_13_884_1_1.jpg|Casting_class2/train/good/2022-02-16_16_30_13_884_1_2.jpg|Casting_class2/train/good/2022-02-16_16_30_13_884_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_93e1aaa43a25,hss_iad_casting_raw_v1,,,
piece_event_5d7b149ece20,Casting_class1:2022-02-16_16_32_19_360,Casting_class1,2022-02-16_16_32_19_360,2022-02-16T16:32:19.360,2022-02-16,16:32:19.360,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_58a969746ab0a952,Casting_class1/train/good/2022-02-16_16_32_19_360_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_5d7b149ece20,hss_iad_casting_raw_v1,,,
piece_event_29e85cd94432,Casting_class2:2022-02-16_16_32_19_360,Casting_class2,2022-02-16_16_32_19_360,2022-02-16T16:32:19.360,2022-02-16,16:32:19.360,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_edeb39675eecaad6,Casting_class2/train/good/2022-02-16_16_32_19_360_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_29e85cd94432,hss_iad_casting_raw_v1,,,
piece_event_0c5a7431fc7b,Casting_class3:2022-02-16_16_32_19_360,Casting_class3,2022-02-16_16_32_19_360,2022-02-16T16:32:19.360,2022-02-16,16:32:19.360,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_5e20620f1e237504|iqa_casting_820db4c62bb5e8c6|iqa_casting_e51c83651c13ea4f,Casting_class3/train/good/2022-02-16_16_32_19_360_2_1.jpg|Casting_class3/train/good/2022-02-16_16_32_19_360_3_2.jpg|Casting_class3/train/good/2022-02-16_16_32_19_360_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0c5a7431fc7b,hss_iad_casting_raw_v1,,,
piece_event_1ea929307ba4,Casting_class2:2022-02-16_16_32_33_490,Casting_class2,2022-02-16_16_32_33_490,2022-02-16T16:32:33.490,2022-02-16,16:32:33.490,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_f6c50040944dd1be|iqa_casting_7e35e523be06102d|iqa_casting_faf92cd534dcbc49,Casting_class2/train/good/2022-02-16_16_32_33_490_1_1.jpg|Casting_class2/train/good/2022-02-16_16_32_33_490_1_2.jpg|Casting_class2/train/good/2022-02-16_16_32_33_490_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_1ea929307ba4,hss_iad_casting_raw_v1,,,
piece_event_f41725c2d16f,Casting_class1:2022-02-16_16_37_07_944,Casting_class1,2022-02-16_16_37_07_944,2022-02-16T16:37:07.944,2022-02-16,16:37:07.944,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_0137a54445bce610,Casting_class1/train/good/2022-02-16_16_37_07_944_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f41725c2d16f,hss_iad_casting_raw_v1,,,
piece_event_01115e801626,Casting_class2:2022-02-16_16_37_07_944,Casting_class2,2022-02-16_16_37_07_944,2022-02-16T16:37:07.944,2022-02-16,16:37:07.944,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_9a30a91df6c872e9,Casting_class2/train/good/2022-02-16_16_37_07_944_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_01115e801626,hss_iad_casting_raw_v1,,,
piece_event_87160b692d8a,Casting_class3:2022-02-16_16_37_07_944,Casting_class3,2022-02-16_16_37_07_944,2022-02-16T16:37:07.944,2022-02-16,16:37:07.944,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_377161692fbf2d53|iqa_casting_72b4e25735020b92|iqa_casting_c662a2dcf27fdc15,Casting_class3/train/good/2022-02-16_16_37_07_944_2_1.jpg|Casting_class3/train/good/2022-02-16_16_37_07_944_3_2.jpg|Casting_class3/train/good/2022-02-16_16_37_07_944_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_87160b692d8a,hss_iad_casting_raw_v1,,,
piece_event_101d6cb73d41,Casting_class2:2022-02-16_16_38_28_081,Casting_class2,2022-02-16_16_38_28_081,2022-02-16T16:38:28.081,2022-02-16,16:38:28.081,train,good,False,2,Casting_class2,Casting_class2:1_1|Casting_class2:1_2,False,iqa_casting_f4cda2d196d1a73b|iqa_casting_7450221bd044df1c,Casting_class2/train/good/2022-02-16_16_38_28_081_1_1.jpg|Casting_class2/train/good/2022-02-16_16_38_28_081_1_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_101d6cb73d41,hss_iad_casting_raw_v1,,,
piece_event_f237b69c10d5,Casting_class1:2022-02-16_16_40_52_424,Casting_class1,2022-02-16_16_40_52_424,2022-02-16T16:40:52.424,2022-02-16,16:40:52.424,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_e26ffe1526f73f4e,Casting_class1/train/good/2022-02-16_16_40_52_424_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f237b69c10d5,hss_iad_casting_raw_v1,,,
piece_event_3051db86cd1d,Casting_class2:2022-02-16_16_40_52_424,Casting_class2,2022-02-16_16_40_52_424,2022-02-16T16:40:52.424,2022-02-16,16:40:52.424,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_2c85e1c4b68a3862,Casting_class2/train/good/2022-02-16_16_40_52_424_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3051db86cd1d,hss_iad_casting_raw_v1,,,
piece_event_84441c655f6b,Casting_class3:2022-02-16_16_40_52_424,Casting_class3,2022-02-16_16_40_52_424,2022-02-16T16:40:52.424,2022-02-16,16:40:52.424,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_017788626fb48eb6|iqa_casting_2a62255c972c37c8|iqa_casting_38b7d845e8423a72,Casting_class3/train/good/2022-02-16_16_40_52_424_2_1.jpg|Casting_class3/train/good/2022-02-16_16_40_52_424_3_2.jpg|Casting_class3/train/good/2022-02-16_16_40_52_424_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_84441c655f6b,hss_iad_casting_raw_v1,,,
piece_event_067e2504aec6,Casting_class2:2022-02-16_16_41_12_714,Casting_class2,2022-02-16_16_41_12_714,2022-02-16T16:41:12.714,2022-02-16,16:41:12.714,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_0f63daede0b81001|iqa_casting_8a74eda9d5bbbed2|iqa_casting_3f8aeced29fd1eac,Casting_class2/train/good/2022-02-16_16_41_12_714_1_1.jpg|Casting_class2/train/good/2022-02-16_16_41_12_714_1_2.jpg|Casting_class2/train/good/2022-02-16_16_41_12_714_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_067e2504aec6,hss_iad_casting_raw_v1,,,
piece_event_e536d3eece02,Casting_class1:2022-02-16_16_43_40_189,Casting_class1,2022-02-16_16_43_40_189,2022-02-16T16:43:40.189,2022-02-16,16:43:40.189,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_9da46c5a5590ffc3,Casting_class1/train/good/2022-02-16_16_43_40_189_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e536d3eece02,hss_iad_casting_raw_v1,,,
piece_event_7189e53cd1f7,Casting_class2:2022-02-16_16_43_40_189,Casting_class2,2022-02-16_16_43_40_189,2022-02-16T16:43:40.189,2022-02-16,16:43:40.189,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_642e45f00e260f02,Casting_class2/train/good/2022-02-16_16_43_40_189_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7189e53cd1f7,hss_iad_casting_raw_v1,,,
piece_event_338bff3475a3,Casting_class3:2022-02-16_16_43_40_189,Casting_class3,2022-02-16_16_43_40_189,2022-02-16T16:43:40.189,2022-02-16,16:43:40.189,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_f4503dee4fbce289|iqa_casting_9ab42d58c8b04930|iqa_casting_fca8722ad776166c,Casting_class3/train/good/2022-02-16_16_43_40_189_2_1.jpg|Casting_class3/train/good/2022-02-16_16_43_40_189_3_2.jpg|Casting_class3/train/good/2022-02-16_16_43_40_189_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_338bff3475a3,hss_iad_casting_raw_v1,,,
piece_event_120325d4d1fb,Casting_class2:2022-02-16_16_43_56_177,Casting_class2,2022-02-16_16_43_56_177,2022-02-16T16:43:56.177,2022-02-16,16:43:56.177,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_f3f7c193ba5fa10f|iqa_casting_e248220d5eb31a7f|iqa_casting_354998dab153120d,Casting_class2/train/good/2022-02-16_16_43_56_177_1_1.jpg|Casting_class2/train/good/2022-02-16_16_43_56_177_1_2.jpg|Casting_class2/train/good/2022-02-16_16_43_56_177_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_120325d4d1fb,hss_iad_casting_raw_v1,,,
piece_event_a938043de2da,Casting_class1:2022-02-16_16_46_59_031,Casting_class1,2022-02-16_16_46_59_031,2022-02-16T16:46:59.031,2022-02-16,16:46:59.031,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_aac406f6efdab467,Casting_class1/train/good/2022-02-16_16_46_59_031_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a938043de2da,hss_iad_casting_raw_v1,,,
piece_event_f290442d04ea,Casting_class2:2022-02-16_16_46_59_031,Casting_class2,2022-02-16_16_46_59_031,2022-02-16T16:46:59.031,2022-02-16,16:46:59.031,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_b9af0bfefc26e5d2,Casting_class2/train/good/2022-02-16_16_46_59_031_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f290442d04ea,hss_iad_casting_raw_v1,,,
